Date,TD1New,seasonal,trend,resid,resses,datemonth,TD1Predicted
2016-06-28,203.7,6.557649239389116,196.12915804876988,1.0131927118409916,7.570841951230108,06/28,
2016-06-29,205.7,7.258248517412193,196.10211761537778,2.3396338672100168,9.59788238462221,06/29,
2016-06-30,207.7,7.959628943510954,196.0750771819857,3.6652938745033294,11.624922818014284,06/30,
2016-07-01,205.81785714285712,7.367742898637748,196.0480367485936,2.402077495625771,9.769820394263519,07/01,
2016-07-02,203.93571428571428,6.776638001840245,196.0209963152015,1.138079968672538,7.914717970512783,07/02,
2016-07-03,202.05357142857144,6.1863142531183675,195.99395588180943,-0.1266987063563496,6.059615546762018,07/03,
2016-07-04,200.17142857142852,5.673491229191744,195.96691544841732,-1.4689781061805478,4.204513123011196,07/04,
2016-07-05,198.2892857142857,5.1614493533408226,195.93987501502525,-2.8120386540803626,2.34941069926046,07/05,
2016-07-06,196.40714285714284,4.6496724452995055,195.91283458163315,-4.15536416978981,0.49430827550969525,07/06,
2016-07-07,194.525,4.138160505067849,195.88579414824105,-5.49895465330889,-1.360794148241041,07/07,
2016-07-08,192.64285714285717,3.6269135326458053,195.85875371484897,-6.842810104637611,-3.2158965719918053,07/08,
2016-07-09,190.76071428571427,3.1159315280333946,195.83171328145687,-8.186930523775994,-5.070998995742599,07/09,
2016-07-10,188.87857142857143,2.605214491230654,195.80467284806477,-9.53131591072399,-6.926101419493335,07/10,
2016-07-11,186.99642857142857,2.19000051747561,195.7776324146727,-10.971204360719739,-8.781203843244128,07/11,
